ENTITY_ID;NAME;TYPE;SITE;CANTON;MAX_WATER_VOLUME_M3_S;MAX_POWER_MW;START_OF_OPERATION_FIRST;START_OF_OPERATION_LAST;LATITUDE;LONGITUDE;STATUS;WATERBODIES;IMAGE_URL
603250;Sigirino (Monteceneri);L;Sigirino (Monteceneri);TI;0.2;1.0;2015;-1;46.07743114;8.91253512;im Normalbetrieb;Quelle Cusello;
603300;Valmara;L;Maroggia;TI;0.45;0.95;1890;1999;45.93944499;8.97768301;im Normalbetrieb;Sorgente Bossi, Sorgente Cà del Ferrée;
603400;Gabi;L;Gabi;VS;4.8;11.0;1957;1986;46.18820661;8.07006427;im Normalbetrieb;Alpjenbach, Krummbach, Sengbach, Wallibach;
603500;Gondo;L;Gondo, San Marco;VS;11.0;42.0;1952;1979;46.19600417;8.15060215;im Normalbetrieb;Grosswasser, Krummbach, Lagginbach;
603600;Tannuwald;L;Gondo, Tannuwald;VS;2.0;5.0;1953;1979;46.14993618;8.10793422;im Normalbetrieb;Grosswasser;
700100;Palü;S;Poschiavo, Alpe Palü;GR;4.5;10.5;1927;2004;46.3724954;10.02896319;im Normalbetrieb;Lago Bianco, Palü (Bacino di Comp.);
700200;Palü;S;Poschiavo, Bernina;GR;0.0;0.0;1923;1923;46.40754144;10.01957806;im Normalbetrieb;Lago Bianco;
700300;Cavaglia;S;Poschiavo, Cavaglia;GR;4.2;7.0;1927;1975;46.36809729;10.03629433;im Normalbetrieb;Acqua da Palü, Lago Bianco;
700400;Robbia;S;S. Carlo, Robbia;GR;6.0;27.0;1910;2005;46.34826487;10.06107967;im Normalbetrieb;Cavagliasco, Lago Bianco, Poschiavino, Val da Camp;
700450;Pedecosta;L;San Carlo, Pedecosta;GR;0.15;0.51;2010;2010;46.35764601;10.07570266;im Normalbetrieb;Sorgenti Acqui Marsci;
700500;Campocologno 1;S;Campocologno;GR;13.0;50.0;1907;2003;46.2321901;10.14367726;im Normalbetrieb;Lago di Poschiavo, Sajento;
700600;Campocologno 2;S;Campocologno;GR;14.5;1.5;1950;1950;46.23080435;10.1451647;im Normalbetrieb;Lago di Poschiavo, Poschiavino, Sajento;
700700;Lizun;L;Casaccia;GR;2.2;6.6;1961;1961;46.38063919;9.65795772;im Normalbetrieb;Maira;
700800;Albignawerk Löbbia;S;Casaccia;GR;13.4;86.0;1959;2004;46.37495133;9.65889526;im Normalbetrieb;Albigna, Lago da l'Albigna;
700850;Plancanin;L;Plancanin;GR;1.0;0.5;1991;1991;46.36389607;9.71264981;im Normalbetrieb;Murettobach;
700900;Fornowerk Löbbia;L;Casaccia;GR;1.8;9.0;1960;1960;46.37495133;9.65889526;im Normalbetrieb;Murettobach, Orlegna;
701000;Albignawerk Löbbia;S;Casaccia;GR;0.0;0.0;1967;1967;46.37495133;9.65889526;im Normalbetrieb;Maira;
701100;Albignawerk Löbbia;S;Casaccia;GR;0.0;0.0;1960;1960;46.37495133;9.65889526;im Normalbetrieb;Murettobach, Orlegna;
701200;Albignawerk Löbbia;S;Murtaira;GR;0.0;0.0;1963;1963;46.36905956;9.6747747;im Normalbetrieb;Murettobach, Orlegna;
701300;Bondo;L;Bondo;GR;2.9;6.9;1962;1962;46.33399531;9.55120866;im Normalbetrieb;Bondasca;
701350;Molino;L;Promontogno, Gmde. Bregaglia;GR;3.0;0.48;2017;-1;46.33928885;9.55687152;im Bau;Maira;
701400;Castasegna;S;Castasegna;GR;16.0;100.0;1959;1980;46.33609684;9.51543279;im Normalbetrieb;Albigna, Lago da l'Albigna, Maira;
800100;Silvaplana;L;Silvaplana;GR;1.0;1.4;1891;1973;46.4596234;9.79337063;im Normalbetrieb;Ova da Vallun;
800150;Pradella - Dotierzentrale;L;Scuol;GR;10.0;0.96;2014;-1;46.80505825;10.32899966;im Normalbetrieb;En;
800200;Islas;L;Celerina;GR;10.4;4.2;1932;2007;46.50561867;9.85728308;im Normalbetrieb;Inn, St.Moritzersee;
800250;Roseg, Samedan;L;Roseg, Samedan;GR;0.18;0.31;1933;2003;46.5117423;9.87815313;im Normalbetrieb;Quellen Val Roseg;
800300;Morteratsch;L;Pontresina, Morteratsch;GR;1.5;1.6;1890;2016;46.45257991;9.94163879;im Normalbetrieb;Ova da Bernina;
800350;Champagna 1;L;Samedan;GR;0.12;0.36;1992;1992;46.54192233;9.8934705;im Normalbetrieb;Ova da Val Champagna;
800400;Madulain;L;Madulain;GR;0.5;1.51;1903;1980;46.58526995;9.93629768;im Normalbetrieb;Ova d'Es-cha;
800450;Susasca;L;Susch;GR;2.0;5.63;2010;2015;46.75519212;10.08403622;im Normalbetrieb;Susasca;
800460;Ouvra Electrica Lavinuoz Lavin;L;Lavin;GR;1.0;2.95;2014;-1;46.7689771;10.11431791;im Normalbetrieb;Lavinuoz;
800475;Guarda (Ara);L;Guarda-Giarsun Gmd. Scuol;GR;0.15;0.35;1998;1998;46.76848148;10.14298086;im Normalbetrieb;Clozza, Quelle Funtana Naira;
800480;Tasnan;L;Ardez;GR;2.5;6.6;2014;-1;46.77765202;10.2257216;im Normalbetrieb;Tasnabach;
800490;Tarasp (Ischla);L;Tarasp;GR;0.34;1.1;2010;2010;46.78990206;10.28375739;im Normalbetrieb;Quelle Flöcha;
800500;Clemgia;L;Scuol;GR;1.5;1.2;1903;2001;46.78849309;10.29691914;im Normalbetrieb;Clemgia;
800550;Chasura;L;Strada;GR;0.06;0.3;1994;1994;46.87026925;10.43580773;im Normalbetrieb;Quellen Val Puntsot;
800575;Alp Trida-Laret, Samnaun;L;Samnaun-Compatch;GR;0.11;0.46;2017;-1;46.95851958;10.3999816;im Bau;Mülbach;
800600;Schergenbach;L;Samnaun-Compatsch;GR;0.7;0.86;1970;1970;46.96038426;10.42177885;im Normalbetrieb;Schergenbach;
800700;Punt dal Gall-Dotieranlage;L;Zernez;GR;2.47;2.3;1969;1969;46.6234433;10.19319825;im Normalbetrieb;Lago di Livigno, Spöl;
800800;Ova Spin;U;Zernez;GR;33.0;46.5;1970;1970;46.6782576;10.14447224;im Normalbetrieb;Lago di Livigno, Spöl;
800900;Ova Spin-Dotieranlage;L;Zernez;GR;1.2;0.45;1969;1969;46.6782576;10.14447224;im Normalbetrieb;Ova Spin (Ausgleichsbecken), Spöl;
801000;Pradella;S;Scuol;GR;72.0;288.0;1970;1970;46.80457927;10.3336933;im Normalbetrieb;A. d. Sampuoir, Clemgia, Inn, Ova dal Varusch, Spöl, Tantermozza;
801100;Pradella-Martina;S;Martina;GR;93.0;72.0;1994;1994;46.88211449;10.46456506;im Normalbetrieb;Inn, Val d'Assa;
801140;Gemeinschaftskraftwerk Inn;L;Nauders, A;;20.0;2.14;2018;-1;46.9052618;10.4776912;im Bau;Inn;
801150;Gemeinschaftskraftwerk Inn;L;Prutz;;75.0;86.9;2018;-1;47.06198712;10.66233292;im Bau;Inn;
900100;Muranzina;L;Sta.Maria;GR;0.6;1.8;1958;1995;46.59654741;10.42779617;im Normalbetrieb;Muranzina, Prasürabach;
900200;Chasseras;L;Müstair/Chasseras;GR;0.77;1.03;1991;1991;46.61401241;10.44143512;im Normalbetrieb;Muranzina, Pisch, Vau;
